Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01,59.24614583333334,70.44491666666667,5.661722222222222,7.464111111111111,13.124444444444444,2.5631666666666666,7.143055555555555,0.48666666666666664,5.775740740740741,0.039351851851851846,,,,0.633888888888889,1.3305555555555555,21.17703703703704,99.89944444444444,36.78203703703704,172.42083333333332,,0.0,1266.29,1012.6301851851853,
2023-01-02,61.5134375,68.654375,7.324431818181818,8.757613636363637,16.081515151515152,3.330037878787879,7.03375,0.4775,4.8925,0.041159420289855066,,,,0.8602898550724637,1.291413043478261,20.621875,99.9,36.766875,172.4325,,0.0,1266.29,,
2023-01-03,79.52010416666667,,9.124930555555556,13.360798611111113,22.482361111111114,3.7612152777777776,,,,0.00805555555555555,,,,0.860763888888889,1.1003472222222221,,,,,,0.0,,,
2023-01-04,82.20989583333333,,8.701284722222223,9.487222222222222,18.185347222222223,3.956840277777778,,,,0.005833333333333329,,,,0.8360763888888889,1.4339583333333332,,,,,,0.0,,,
2023-01-05,100.8221875,,11.76787037037037,8.797083333333333,20.564953703703704,4.301898148148148,,,,0.009696969696969692,,,,0.9621031746031745,1.201547619047619,,,,,,0.0,,,
2023-01-06,89.47086956521738,149.8995,7.742166666666667,6.116666666666666,13.85233333333333,3.937857142857143,7.576333333333333,0.4106666666666666,28.02133333333333,0.005277777777777778,,,,1.0103703703703704,1.137962962962963,30.8615,53.62316666666667,10.764833333333334,165.7305,,0.0,1266.29,1011.1133333333333,
2023-01-07,84.73604166666667,159.34868055555555,8.341617647058824,8.738137254901961,17.079607843137257,4.364166666666667,19.02175,0.5043181818181819,23.738636363636363,0.022023809523809522,,,,0.8333333333333334,1.1292063492063493,28.26719696969697,75.40772727272727,17.761439393939394,177.98719696969695,,0.0,972.5651515151516,1012.47,
2023-01-08,72.09291666666667,115.57937500000001,10.316284722222223,7.610104166666667,17.926111111111112,3.8994097222222224,11.499375,0.455625,15.66454861111111,0.029375000000000002,,,,0.8418055555555556,1.1438541666666666,26.71569444444444,75.86524305555555,32.78055555555556,164.66190972222222,,0.0,1266.29,1011.3956578947367,
2023-01-09,43.044270833333336,77.910625,8.134131944444444,7.731701388888889,15.865590277777777,4.090868055555556,10.377395833333333,0.33145833333333335,16.97142361111111,0.014270833333333332,,,,1.160451388888889,1.5627430555555557,26.395555555555557,68.9823263888889,37.378229166666664,170.24378472222222,,0.0,1266.2552083333333,1012.3337499999999,
2023-01-10,50.572291666666665,86.04211805555555,9.347708333333333,7.736006944444444,17.08388888888889,5.340520833333334,10.748506944444443,0.36572916666666666,20.86690972222222,0.02,,,,0.8484722222222222,1.3128819444444446,26.24138888888889,74.45774305555555,37.54618055555556,166.7121875,,0.0,1088.905798611111,1011.5753985507246,
2023-01-11,66.82822916666667,116.75354166666666,10.849305555555555,13.737118055555555,24.586145833333333,6.456319444444444,11.951875000000001,0.5569444444444445,27.481493055555557,0.007916666666666667,,,,0.9593055555555555,1.2417708333333333,25.12392361111111,79.9584375,36.91614583333334,170.46909722222222,,0.0,1248.8591666666666,1010.0031884057971,
2023-01-12,52.55572916666667,96.0044097222222,10.726215277777778,7.747777777777777,18.47628472222222,6.732256944444444,11.341215277777778,0.38208333333333333,27.555243055555554,0.033715277777777775,,,,0.8138194444444444,1.0769444444444445,24.878020833333334,81.66520833333334,37.49784722222223,172.88572916666666,,0.0,1266.29,1009.308263888889,
2023-01-13,28.129895833333332,176.94427083333335,14.994131944444446,5.082416666666667,18.948020833333334,6.197500000000001,9.451909722222222,0.22354166666666667,19.439583333333335,0.02604166666666666,,,,0.9195138888888889,1.4740624999999998,24.910381944444442,80.79666666666667,37.64402777777778,176.69347222222223,,0.0,1266.29,1010.1585714285715,
2023-01-14,37.499583333333334,155.37302083333333,9.615590277777779,6.802048611111111,16.418541666666666,6.473958333333333,9.8121875,0.3059722222222222,24.248437499999998,0.013125,,,,0.7661805555555555,0.9238541666666666,20.518368055555555,79.05552083333333,37.29486111111111,175.62256944444445,,0.0,1266.29,1009.6066666666667,
